product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Nancy,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 12, 2023",Like,\nLike\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Pam Hodge,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 17, 2023",Love my echo dot!!,"\nThis is a great speaker for listening to music! I listen to music a lot and I'm able to hear it throughout the house! Just say ""Alexa"" and she'll play your all time favorites \U0001f60d\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,HC Porter,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 2, 2023",Works Great,\nYou never realize how handy a smart light bulb will be until you utilize it.\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,EDDIE WILSON,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 30, 2022",Great for music,\nBought this because of black Friday promotion. It was half price 24.99 and it included a  Phillips hue smart bulb that sells for 17 bucks. Still learning all it can do mostly use it to play music and  control a lamp that is  hard to get  to.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Playmerass,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 3, 2022",Right out of the box,\nGiving this one a four stars based on the quality of the item. Solid and heavy. Will update stars when activated\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,orlana stodgel,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",Love it,\nWill be buying more soon\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Lissette Mendoza,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 6, 2022",Ideal para regalar,"\nLa combinaci\xf3n perfecta para programar los electrodom\xe9sticos del hogar, la m\xfasica, adivinanzas, chistes, cultura general que quieres escuchar\n",,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Carmen,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",,\nThis was selling for a great price at Christmas and has much better sound quality than the previous model which I also have.  I wish I had bought more.  Highly recommended!!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,What's not to love?,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,The Gut Healer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",We Love Our Echo!,\nWe have a few of these throughout our house and play music from them daily! Love them!\n,,Color: Glacier WhiteConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Cmount,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 12, 2023",So far it works as intended,\nworks as intended. I like how it controls my air fryer oven.  Sound quality is fine and I can ask alexa something from the other side of the house and she hears me just fine.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ryan S.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 12, 2023",She's Smart,\nAlexa is my new best friend. She makes the little things in my day a lot simpler. I did have a bit of trouble setting up at first but I did eventually get everything setup. Thank you.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Between Two Forks,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 3, 2023",Great sound!,"\nI was looking to replace the OG to a better sound for music. Great replacement and sounds great. Unfortunately, there are a lot of limitations on the Amazon music subscription which really limits the versatility. But the alexa itself works wonderfully.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 1, 2022",The new voice,"\nI bought alexa 3 generation and  I love her voice, but the new alexa voice for 5th sound weird,\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Kathryn,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 11, 2023",Love these,"\nI got 2 of these, one for each of my kids. I love that I can use it to send announcements to them, set their alarms, and communicate with them when they are in their rooms. Very nice products.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mike,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 3, 2023",Perfect gift,\nI picked this up for a Christmas gift and they absolutely love it!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Scott Bunch,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 14, 2023",Great Find,\nMy first generation dot started to have some issues so I picked up this fifth generation and it is so much better. The sound quality is excellent and the design looks great.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,jesse perez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",Great product,\nMy wife loved it\u2026 \U0001f603\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Destiny Medina,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 15, 2023",Amazing Speaker,\nI bought this as a gift for my boyfriend and WE love it. We keep it in the bathroom. I love that I can change my music without touching a thing\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Alli Good,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 5, 2023",So cool!,\nIt\u2019s has so many features and is fun to play with on a rainy day or to make shopping lists at home and have it on my phone when I get to the store! Super helpful and worth the price!\u263a\ufe0f\n,One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,dmi,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 3, 2023",Alexa I love you,\nDidn\u2019t know I needed until I purchased to control a lamp.  Big help for disabled.  Love the availability of inside room temps.  Quick responses to questions.  Easy set up.Only negative is the app is complex.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Brandi,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 6, 2022",Nice update,\nWe updated our old Alexa and have been happy with the device.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Yadi,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 3, 2023",Awesome,\nThis is my first Alexa speaker. It is a precise when it comes to voice recognition. I love the shape. Great beginner item. Love all the themes. It makes it easy to use when it has an app to go along with it.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Maria,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",A small treasure!,\nSmall but powerful!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Esthefany Lugo ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",Me encanta alexa,\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0Alexa y bombillo han sido una compra genial\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,like2angle,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 30, 2022",,"\nWe really enjoy the Alexa devices and have one in almost every room. We use them to turn the lights on and off, listen to music, and the Shows for news updates and tips.My wife had a serious accident and was able to use Alexa to call for help. I never considered having these for an emergency but it saved the day.  Thank you, Amazon and the Alexa team!!!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Leslie Family,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 6, 2023",These can be a life saver!,"\nReally like this version. The ability to have a base that can be mounted on a wall for ease of use is great!  No issues and no complaints, great product and very happy with this purchase.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,febx,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",Alexa Echo Dot 2,"\nThis was a gift for my adult grandson. He loves it for playing music on Amazon Music Unlimited, playing fan sounds to block out neighborhood noise when he sleeps, and changing the color of his smart bulbs when he parties.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,NonnaB,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 10, 2023",Great for music,"\nEach generation of the Echo Dot has a slight improvement.  I was a little surprised this particular one appears to be a deep navy blue.  That aside, it's a great Dot!\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,I have a Dot in every room!,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jesse Israel,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 13, 2023",Great product,\nGreat product\n,21 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Megan,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 12, 2023",I can talk to alexa 2 rooms away,\nGreat speaker!\n,2 people found this helpful,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Dave Miller,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 23, 2023",I just love it,"\nI never expected it to sound so good, works well I listen to it every day as I wake very good product, I tell everyone about it.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,victor3315,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 24, 2022",Buen equipo,\nBuena combinaci\xf3n\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Wendy Cruz,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 10, 2023",,\nWorks great. Thank you\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,BRANDON Q. RICHARDSON,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on October 22, 2022",Echo,"\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0I love that it has temperature sensor, I live in Miami and the weather is hot here. So with having temperature sensor now my place is even smarter. My place can now set the temperature to cool when I am not home or when it above a certain temperature. I love that feature, the sound of it is the same as the previous generation. Don\u2019t waste your money on it if you have the echo dot 4 Gen, not worth it.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,jack,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 29, 2022",Temperature Sensor \U0001f60c,\nIt just stops working. Wind respond to commands. Update. Amazon called me and we did a full reset on the unit and I have not had any further problems. I have an Alexa product in every room in my house and love them.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mar\xeda Alejandra,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",Stops working. Won\u2019t respond,\nBuy this\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mrs.B,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 27, 2023",The best,\nI don\u2019t know why I waited so long to purchase an echo. I absolutely love this device. The speaker quality is really good.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,albertlira,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",Better than expected,\nGood enough.\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Good for the price,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,henry reyes,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 13, 2023",Excelente,\nExcelente\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,W. K. Crist,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",Much improved over gen. 2 echo dot,\nMy gen. 2 echo dot functions well but has a dodgy internet connection. It drops out fairly frequently and \u201cusually\u201d restores it but not always. The new gen 5 echo has never lost its connection and has distinctly better sound. It\u2019s a marked improvement!\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Nathan Cattery,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 15, 2022",Excellent smart speaker,"\nThe speaker is excellent for a small bedroom or linked throughout a house. The sound quality is exceptional for its size, and Alexa is arguably the most useful of AI. I would recommend this speaker to anybody. The only minor downside is that it comes with a white power cable. Just seems like a weird combination.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Courtney Purcell,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 5, 2023",Great sound!,\nVery easy to install. The sounds is great!\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jon B. Hunt,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 8, 2023",As advertised,\nWorks with Alexa as advertised\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,classyladymay,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 27, 2023",Great sound,\nI love this one. When listening to my music it has great sound for a little speaker ; I recommend it !\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Wil,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 24, 2023","Tiny, but sounds great.  Bass is good!",\nI gave it to a friend who uses it a lot.  Sound quality is very good and it takes up little room.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Brandy,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 4, 2023",Works easily,\nEasy setup. Connect to wifi ready to go\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jerry M,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 18, 2023",Great Purchase,\nI got a great deal on this echo dot and bulb. I have an echo product in every room of my house now. I'm very pleased with my purchase.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,D. Voss,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 30, 2023",I already have the plus selections on my other echos.,"\nThis echo says I have to join, but I already have on my other ones.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,RyeBri,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 10, 2022",Stronger than a dot but not much,\nThe voice recognition is just like all the others. Sometimes it doesn\u2019t turn on. But no big deal.I bought it for the sound quality. This a kid grade system in this lineup. You can feel the small amount of bass more than the others. Gives it a little something extra.Nothing else crazy about this. It\u2019s a louder dot.\n,9 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,K,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 22, 2023",Love it,"\nI have 3 of them at home and use it combined with my TV, lights, vaccum cleaner, etc.  Just love it.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,andres zapata,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 7, 2023",Excelente,\nExcelente producto sonido espectacular\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Michael  R Glover,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",,\nLove this new echo Fits in with the  others we have.Highly recommend!!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Bradley R.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 7, 2022",Awesome,\nDesign is really nice and fits into the decor of any room. The sound is amazing and so clear. It has directions that if already registered to your Amazon account will allow you to have the device hook to WiFi based on other products in the same WiFi network in your home without having to retype your WiFi \U0001d64b\U0001d652. Super simple and easy setup!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mamase,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 28, 2023",Love this product!,\nIt\u2019s in our great room & we can use it from the kitchen if we talk a little louder.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Derik Beverage,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",Very good,"\nDefinitely one of the most useful products I have in my room, even house.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jibbaqueen,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 15, 2023",Very useful,"\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0For a more personable & realtime feel of theAll-New Echo Dot, 5th Gen, Please watch my detailed video review \U0001f3a5Thanks for taking the time to check out my review, I Appreciate it. \U0001f64c\U0001f3fcMay everyone find this info helpful \u262e\ufe0fMake it a Great Day! \U0001f338\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Dr. Nick E. Alexander,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",I dig the fact that Alexa\u2019s voice can be changed to male voice \U0001f919\U0001f3fc,\nExactly what I was wanting. Easy to follow instructions and integrates well with other smart devices.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Allen Fritts,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 26, 2023",Echo Dot 5th Gen,\nNice Dot next generation sounds good compared to the old ones.  I just need to use more often.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Learning,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Koweechee,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 4, 2022","Amazing sound for a little ball, nice bonus as an eero extender","\nIt can make a loud yet clear sound! It's amazingly good for a cheap Echo device. Compared to the Echo 1st gen, it's a night and day difference in sound. It also can act as an eero wifi extender. It is smart enough to act as an extender only if there's no error nearby. We have eero 6+ and it seems to work with them fine.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,VANESSA,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",Regalo perfecto,"\nAyuda a estar m\xe1s unida con la familia, se puede interactuar y activar recordatorios\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 2, 2023",,\nHaven't figured everything this thing can do but the battery lasts forever!\n,,Color: CharcoalConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Corey,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 30, 2023",Haven't figured it out,\nQuick and easy setup. Had two ready to go in no time.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Cyndi,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 1, 2023",It\u2019s an echo,"\nLove this little speaker, great sound quality and love the battery base!!!!\n",,Color: Glacier WhiteConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",Great little speaker!!,\nIt is small so easy to sit anywhere. Works as it should.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,ItsYari,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 5, 2023",Small but mighty,\nI didn\u2019t realize how helpful these Alexa products were. I can now control all the lights in my house and my tv with this thing! The volume is perfect and the device is very response to my commands!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Fermin Carrillo,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",I was missing out,"\nLas mejores qu\xe9 le hicieron brindan excelentes resultados de audio, con graves m\xe1s profundos\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Walter,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",Excelente evoluci\xf3n,\nExcelente producto\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",,\nGood value.\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Calidad,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Good value,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Alyssa Marie,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",Best gift ever!,\nSuper easy overall w/ set up and continued use. No issues so far!\n,One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,PH,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 6, 2022",Me encanta!,\nCuando lo compre indique que lo iba a utilizar en la red en la que tengo registrado mi fire stick y cuando llego solo fue cuesti\xf3n de conectarlo e iniciar con la configuraci\xf3n de los equipos que quer\xeda relacionar. Definitivamente un exito...ahora vamos a iniciar con la automatizaci\xf3n del resto de los equipos que tiene disponible relacionar...todo un entretenimiento nuevo.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Maria,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 2, 2023",,\nI purchased this as a Christmas gift and I watched the person set it up. It was easy to set up. It\u2019s absolutely amazing and I\u2019m thinking about getting one for my own self. I definitely recommend!\n,,Color: Glacier WhiteConfiguration: Device only
